ID	admixture	Location	age	Latitude	Longitude	Species	Label	oldgroup	newgroup	newgroupfull
MW715A	2	Latvia	2015	57.08066	27.12569	Wolf	Wolf_Modern	Baltic	NBAL	Northern Baltic
MW716A	2	Latvia	2016	56.79746	27.7513	Wolf	Wolf_Modern	Baltic	NBAL	Northern Baltic
MW717A	2	Latvia	2013	57.4337	26.59737	Wolf	Wolf_Modern	Baltic	NBAL	Northern Baltic
MW720A	2	Latvia	2012	56.63119	24.75658	Wolf	Wolf_Modern	Baltic	NBAL	Northern Baltic
MW789	2	Latvia	2014	57.86075	24.97655	Wolf	Wolf_Modern	Baltic	NBAL	Northern Baltic
MW791	2	Latvia	2015	56.86696	25.87458	Wolf	Wolf_Modern	Baltic	NBAL	Northern Baltic
MW792	2	Latvia	2011	56.58834	26.68068	Wolf	Wolf_Modern	Baltic	NBAL	Northern Baltic
MW793	2	Latvia	2016	56.66865	26.56162	Wolf	Wolf_Modern	Baltic	NBAL	Northern Baltic
MW794	NA	Latvia	2020	56.86696	25.87458	Wolf	Wolf_Modern	Baltic	NBAL	Northern Baltic
MW797	2	Latvia	2015	56.71255	26.4029	Wolf	Wolf_Modern	Baltic	NBAL	Northern Baltic
MW803	2	Latvia	2015	57.76941	24.53916	Wolf	Wolf_Modern	Baltic	NBAL	Northern Baltic
MW805	2	Latvia	2014	57.58732	25.06566	Wolf	Wolf_Modern	Baltic	NBAL	Northern Baltic
MW806	2	Latvia	2015	57.70238	24.7483	Wolf	Wolf_Modern	Baltic	NBAL	Northern Baltic
MW808	2	Latvia	2013	57.32734	27.53034	Wolf	Wolf_Modern	Baltic	NBAL	Northern Baltic
MW809	2	Latvia	2016	57.60859	24.60747	Wolf	Wolf_Modern	Baltic	NBAL	Northern Baltic
MW810	2	Latvia	2013	57.4668	26.23402	Wolf	Wolf_Modern	Baltic	NBAL	Northern Baltic
MW816	2	Latvia	2016	57.09259	25.46923	Wolf	Wolf_Modern	Baltic	NBAL	Northern Baltic
MW818	2	Latvia	2016	57.29179	27.10834	Wolf	Wolf_Modern	Baltic	NBAL	Northern Baltic
MW819	2	Latvia	2011	57.76245	24.88793	Wolf	Wolf_Modern	Baltic	NBAL	Northern Baltic
MW821	2	Latvia	2011	56.5501	26.92296	Wolf	Wolf_Modern	Baltic	NBAL	Northern Baltic
MW823	2	Latvia	2014	57.49908	27.00554	Wolf	Wolf_Modern	Baltic	NBAL	Northern Baltic
MW824	2	Latvia	2013	56.99705	26.43065	Wolf	Wolf_Modern	Baltic	NBAL	Northern Baltic
MW019	2	Lithuania	2009	55.058071	25.070977	Wolf	Wolf_Modern	Baltic	NBAL	Northern Baltic
MW043	NA	Lithuania	2010	55.029921	25.206769	Wolf	Wolf_Modern	Baltic	NBAL	Northern Baltic
MW044	NA	Lithuania	2010	55.029921	25.206769	Wolf	Wolf_Modern	Baltic	NBAL	Northern Baltic
MW364	NA	Lithuania	2020	55.0431	24.95698	Wolf	Wolf_Modern	Baltic	NBAL	Northern Baltic
MW721A	2	Lithuania	2013	55.0431	24.95698	Wolf	Wolf_Modern	Baltic	NBAL	Northern Baltic
MW119	7	Portugal	2020	41.80611	-6.75673	Wolf	Wolf_Modern	Iberian	NWIB	North Western Iberian
PortugueseWolf	7	Portugal	2015	39.620094	-8.528193	Wolf	Wolf_Modern	Iberian	NWIB	North Western Iberian
MW109	7	Spain	2020	42.57505	-8.13385	Wolf	Wolf_Modern	Iberian	NWIB	North Western Iberian
MW113	7	Spain	2020	43.36139	-5.85932	Wolf	Wolf_Modern	Iberian	NWIB	North Western Iberian
MW117	7	Spain	2020	42.57505	-8.13385	Wolf	Wolf_Modern	Iberian	NWIB	North Western Iberian
MW121	7	Spain	2020	42.57505	-8.13385	Wolf	Wolf_Modern	Iberian	NWIB	North Western Iberian
MW122	7	Spain	2020	42.57505	-8.13385	Wolf	Wolf_Modern	Iberian	NWIB	North Western Iberian
MW123	7	Spain	2020	42.57505	-8.13385	Wolf	Wolf_Modern	Iberian	NWIB	North Western Iberian
MW124	7	Spain	2020	43.36139	-5.85932	Wolf	Wolf_Modern	Iberian	NWIB	North Western Iberian
MW126	7	Spain	2020	41.83568	-4.39763	Wolf	Wolf_Modern	Iberian	NWIB	North Western Iberian
MW127	7	Spain	2020	41.83568	-4.39763	Wolf	Wolf_Modern	Iberian	NWIB	North Western Iberian
MW133	NA	Spain	2020	39.27956	-3.0977	Wolf	Wolf_Modern	NW_Iberian	NWIB	North Western Iberian
MW1143	13	Latvia	2000	56.45	23.04	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW1144	13	Latvia	2000	56.97	21.52	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW1145	13	Latvia	2000	56.97	21.52	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW1146	13	Latvia	2000	57.36	25.92	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW1149	13	Latvia	2006	56.97	23.44	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW1151	NA	Latvia	2008	56.41	25.68	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW1152	13	Latvia	2008	57.16	22.55	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW713A	13	Latvia	2014	56.16369	21.15948	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW714A	13	Latvia	2011	56.71573	21.6053	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW718A	13	Latvia	2012	56.67331	22.57438	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW719A	13	Latvia	2015	57.06998	22.24288	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW784	13	Latvia	2013	56.54676	22.62796	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW786	13	Latvia	2011	56.60623	24.52218	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW787	13	Latvia	2016	56.3113	25.50704	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW788	13	Latvia	2015	57.50763	22.35196	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW790	13	Latvia	2013	56.90309	22.81014	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW795	13	Latvia	2016	56.45032	26.2288	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW796	13	Latvia	2016	57.54032	24.71344	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW798	13	Latvia	2015	57.22462	21.67758	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW799	13	Latvia	2020	57.05759	22.49862	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW801	13	Latvia	2016	56.59535	24.19895	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW802	13	Latvia	2016	57.03406	22.78018	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW804	13	Latvia	2015	57.33077	23.10214	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW807	NA	Latvia	2020	56.22836	25.6114	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW812	13	Latvia	2015	57.51502	22.02315	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW813	NA	Latvia	2020	56.84919	22.71962	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW814	13	Latvia	2015	57.50484	27.19197	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW815	13	Latvia	2015	56.3136	24.4405	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW817	NA	Latvia	2020	57.15926	21.62748	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW820	13	Latvia	2014	56.44887	21.57967	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW822	13	Latvia	2014	56.88665	21.19518	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW825	13	Latvia	2012	56.55936	25.63925	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW012	13	Lithuania	2010	55.70708	22.310879	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW013	13	Lithuania	2010	55.963611	22.714514	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW014	13	Lithuania	2010	55.776516	23.301206	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW016	NA	Lithuania	2009	55.891037	22.658114	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW017	13	Lithuania	2009	54.426991	23.840195	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW018	13	Lithuania	2010	56.142613	21.350396	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW020	13	Lithuania	2009	56.152023	23.224096	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW024	13	Lithuania	2009	56.226309	22.142644	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW025	NA	Lithuania	2009	56.226309	22.142644	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW026	13	Lithuania	2010	54.98302	24.689207	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW028	13	Lithuania	2009	55.780094	25.007696	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW029	13	Lithuania	2009	54.960751	24.372238	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW030	NA	Lithuania	2009	56.090678	22.548895	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW031	13	Lithuania	2009	55.370458	22.608719	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW032	NA	Lithuania	2010	55.530764	23.158704	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW033	13	Lithuania	2009	54.844232	23.566109	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW034	NA	Lithuania	2010	56.283393	22.667897	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW036	13	Lithuania	2010	55.206593	22.58431	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW037	NA	Lithuania	2009	55.798652	22.16517	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW038	NA	Lithuania	2009	55.798652	22.16517	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW041	13	Lithuania	2011	54.451083	23.549764	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW042	13	Lithuania	2010	55.029921	25.206769	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW366	13	Lithuania	2014	54.85886	24.42779	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW370	13	Lithuania	2014	56.2455	22.74711	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW372	13	Lithuania	2014	55.91078	21.8454	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW373	13	Lithuania	2014	55.33468	26.16591	Wolf	Wolf_Modern	Baltic	SBAL	Southern Baltic
MW1045	15	Finland	2011	67.59133	29.32968	Wolf	Wolf_Modern	Karelian	SCAN	Scandinavian
MW1056	NA	Finland	2020	68.4072457	28.1839583	Wolf	Wolf_Modern	Karelian	SCAN	Scandinavian
MW735A	NA	Finland	2016	65.1089405	29.6322129	Wolf	Wolf_Modern	Karelian	SCAN	Scandinavian
MW742A	NA	Finland	2017	65.1044579	29.8321658	Wolf	Wolf_Modern	Karelian	SCAN	Scandinavian
MW745A	NA	Finland	2006	64.42794	28.45764	Wolf	Wolf_Modern	Karelian	SCAN	Scandinavian
MW746A	NA	Finland	2006	64.65937	28.32856	Wolf	Wolf_Modern	Karelian	SCAN	Scandinavian
MW975	NA	Finland	2020	65.1231006	29.6262206	Wolf	Wolf_Modern	Karelian	SCAN	Scandinavian
W89	NA	Finland	2020	65.75044	30.07419	Wolf	Wolf_Modern	Karelian	SCAN	Scandinavian
W9	NA	Finland	2020	65.68754	30.07733	Wolf	Wolf_Modern	Karelian	SCAN	Scandinavian
W99	NA	Finland	2020	67.88802	29.51268	Wolf	Wolf_Modern	Karelian	SCAN	Scandinavian
AW033	15	Norway	2014	62.293914	10.967767	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
AW043	NA	Norway	2003	58.342349	6.277312	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
AW087	NA	Norway	2007	60.997159	11.3751913	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
AW088	NA	Norway	2011	62.019808	12.037931	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
AW100	NA	Norway	2007	60.329646	11.272252	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
AW129	NA	Norway	2003	60.882072	11.562468	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
AW130A	NA	Norway	2004	58.428586	8.215235	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW005	NA	Norway	2013	60.600249	10.56905	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW006	NA	Norway	2012	61.044723	11.28778	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW007	NA	Norway	2012	61.332537	11.262976	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW011	15	Norway	2018	61.444915	11.383014	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW1234	15	Norway	2021	60.75822	12.06164	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW1235	NA	Norway	2021	60.74957	12.01733	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW1236	NA	Norway	2021	60.472	8.4689	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW1237	NA	Norway	2021	60.472	8.4689	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW1238	NA	Norway	2021	60.472	8.4689	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW1239	NA	Norway	2021	60.472	8.4689	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW1240	NA	Norway	2021	60.472	8.4689	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW1241	NA	Norway	2021	60.472	8.4689	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW1242	NA	Norway	2021	60.472	8.4689	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW1243	NA	Norway	2021	60.472	8.4689	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW1244	NA	Norway	2021	60.472	8.4689	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW1245	NA	Norway	2021	60.472	8.4689	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW145	15	Norway	2004	59.95454	11.763735	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW148	NA	Norway	2010	60.066974	12.061668	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW149	NA	Norway	2020	59.968101	11.218617	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW151	15	Norway	2015	58.62437	7.43113	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW152	15	Norway	2011	60.449007	12.127128	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW154	NA	Norway	2013	61.966672	11.533331	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW155	NA	Norway	2015	61.57515	5.898423	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW156	15	Norway	2016	59.767993	11.07334	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW157	NA	Norway	2017	64.321111	13.415833	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW158	15	Norway	2016	62.166667	11.2	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW159	NA	Norway	2018	61.603813	10.776709	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW160	NA	Norway	2018	61.40581	11.350784	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW161	NA	Norway	2018	60.449007	12.127128	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW162	15	Norway	2018	59.433139	10.705307	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW163	15	Norway	2018	59.469166	11.162215	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW164	15	Norway	2019	61.471177	11.323356	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW165	NA	Norway	2019	61.386919	12.034568	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
MW166	NA	Norway	2019	61.361111	11.995	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-00-12	15	Sweden	2002.5	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-00-15	15	Sweden	1994.5	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-05-23	15	Sweden	1995.5	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-06-14	15	Sweden	2002.5	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-06-16	NA	Sweden	2002.5	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-07-09	15	Sweden	2002.5	60.201993	14.1897029	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-07-17	15	Sweden	2002.5	60.8159705	13.548185	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-07-24	15	Sweden	2002.5	60.9971681	11.3752095	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-08-19	15	Sweden	2010.5	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-08-20	NA	Sweden	2002.5	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-08-21	15	Sweden	2010.5	59.6799085	16.0181417	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-10-15	15	Sweden	2009	60.7260156	14.6059004	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-10-20	15	Sweden	2002.5	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-10-30	15	Sweden	2002.5	61.034411	16.0361435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-10-44	15	Sweden	2010.5	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-10-50	15	Sweden	2010.5	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-10-53	NA	Sweden	2010.5	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-11-58	15	Sweden	2009	58.8475349	11.6791043	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-84-03	NA	Sweden	1986.5	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-89-01	15	Sweden	1986.5	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-89-03	15	Sweden	1986.5	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-91-01	15	Sweden	1986.5	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-92-05	15	Sweden	1986.5	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-93-02	15	Sweden	1986.5	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
G100-12	NA	Sweden	2010.5	62.2924088	14.4517582	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
G106-13	15	Sweden	2010.5	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
G110-11	15	Sweden	2010.5	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
G126-13	15	Sweden	2010.5	62.0913261	13.0278821	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
G174-13	15	Sweden	2010.5	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
G175-13	NA	Sweden	2010.5	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
G24-14	15	Sweden	2013	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
G32-15	15	Sweden	2010.5	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
G34-10	15	Sweden	2010.5	62.1750636	15.3580596	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
G58-15	15	Sweden	2010.5	59.6403173	13.5828845	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
G87-12	15	Sweden	2011	61.8467975	12.4174112	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
M-05-07	NA	Sweden	2002.5	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
M-09-05	15	Sweden	2002.5	61.6283885	11.3336976	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
M-10-04	15	Sweden	2010.5	61.507213	15.8839979	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-01-18	NA	Sweden	1995	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-07-16	NA	Sweden	2004	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-07-28	NA	Sweden	2003	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-08-08	15	Sweden	2007	60.3083792	14.9471122	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-08-10	NA	Sweden	2004	59.3116101	14.3161926	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-10-23	NA	Sweden	2008	60.7258396	14.8041358	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-10-29	NA	Sweden	2006	60.5682335	13.2498168	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-10-68	15	Sweden	2008	62.0197239	12.8715016	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-11-17	15	Sweden	2006	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-11-22	NA	Sweden	2009	59.4179131	15.3301383	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-85-01	NA	Sweden	1981	60.6708491	12.560003	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-85-02	NA	Sweden	1984	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-86-01	15	Sweden	1983	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-92-01	NA	Sweden	1992	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-92-02	NA	Sweden	1991	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-92-06	NA	Sweden	1992	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-93-01	NA	Sweden	1992	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-93-03	NA	Sweden	1991	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-94-01	NA	Sweden	1992	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-96-01	NA	Sweden	1992	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
D-99-02	NA	Sweden	1991	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
G109-11	15	Sweden	2010	59.2766869	14.7364393	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
G111-14	NA	Sweden	2010	62.810058	13.7641873	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
G139-12	15	Sweden	2010	62.1586274	12.344931	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
G32-12	NA	Sweden	2010	60.3309585	12.8369568	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
G37-10	NA	Sweden	2010	61.2251131	15.4663207	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
G47-11	15	Sweden	2010	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
G50-12	15	Sweden	2010	60.9575446	16.0472353	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
G9-05	NA	Sweden	2002	61.429825	15.0146041	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
G97-13	15	Sweden	2010	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
M-00-09	NA	Sweden	1995	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
M-00-10	NA	Sweden	1999	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
M-01-04	NA	Sweden	1994	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
M-01-06	15	Sweden	2000	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
M-01-10	NA	Sweden	1998	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
M-03-06	NA	Sweden	2001	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
M-03-07	NA	Sweden	1998	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
M-06-03	15	Sweden	2005	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
M-06-04	NA	Sweden	2005	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
M-07-06	15	Sweden	2006	60.3876967	13.5295308	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
M-09-03	NA	Sweden	1981	61.6588365	16.0202321	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
M-09-17	NA	Sweden	2002	60.2586752	13.6796909	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
M-10-10	NA	Sweden	1981	60.8342799	12.1333337	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
M-11-02	NA	Sweden	2010	61.6601493	15.7776835	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
M-98-01	NA	Sweden	1998	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
M-98-02	NA	Sweden	1991	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
M-98-03	15	Sweden	1992	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
M-98-08	NA	Sweden	1998	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SCAN	Scandinavian
IndiaWolf	11	India	2020	20.7504232	73.7273399	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
IranWolf	11	Iran	2020	32.214843	49.1915619	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
IsraeliWolf	11	Israel	2020	33.262671	35.7398528	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
MW167	11	Israel	2004	33.2	35.66	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
MW169	11	Israel	2008	33.044	35.838	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
